16,3,831.000000,171.000000,28.330000,64.287000,0.517710,-1.000000,-1.000000,-1.000000
17,3,843.384277,174.690598,28.921503,65.173218,1.000000,-1.000000,-1.000000,-1.000000
18,3,856.867676,178.132080,29.329451,66.098938,1.000000,-1.000000,-1.000000,-1.000000
19,3,870.844360,176.170212,31.190451,70.339035,1.000000,-1.000000,-1.000000,-1.000000
20,3,886.249207,170.009613,33.249699,75.029831,1.000000,-1.000000,-1.000000,-1.000000
21,3,901.470825,165.304153,35.064766,79.148605,1.000000,-1.000000,-1.000000,-1.000000
22,3,921.208496,161.376663,37.388248,84.439445,1.000000,-1.000000,-1.000000,-1.000000
23,3,944.536865,167.310394,38.302185,86.513351,1.000000,-1.000000,-1.000000,-1.000000
24,3,962.415527,163.613998,49.296883,111.560425,1.000000,-1.000000,-1.000000,-1.000000
25,3,994.924438,167.020111,49.972553,112.914680,1.000000,-1.000000,-1.000000,-1.000000
26,3,1030.355469,166.700806,53.238670,120.505478,1.000000,-1.000000,-1.000000,-1.000000
27,3,1067.363281,163.874832,57.464157,129.934204,1.000000,-1.000000,-1.000000,-1.000000
28,3,1115.217529,160.110016,64.769775,146.769394,1.000000,-1.000000,-1.000000,-1.000000
29,3,1175.811523,154.867905,71.684593,162.321609,1.000000,-1.000000,-1.000000,-1.000000
16,2,801.000000,171.000000,28.330000,64.287000,0.761650,-1.000000,-1.000000,-1.000000
17,2,811.781128,170.779175,30.138310,68.170989,0.880825,-1.000000,-1.000000,-1.000000
18,2,822.562256,170.558350,31.946619,72.054977,1.000000,-1.000000,-1.000000,-1.000000
19,2,836.455444,169.778702,32.171268,72.564766,1.000000,-1.000000,-1.000000,-1.000000
20,2,850.449585,172.226532,32.494247,73.297691,1.000000,-1.000000,-1.000000,-1.000000
21,2,860.946411,157.926056,38.445602,86.858223,1.000000,-1.000000,-1.000000,-1.000000
22,2,877.250671,157.543243,40.633759,91.823608,1.000000,-1.000000,-1.000000,-1.000000
23,2,899.634033,157.083344,41.307404,93.352234,1.000000,-1.000000,-1.000000,-1.000000
24,2,918.758301,164.121277,44.103340,99.722260,1.000000,-1.000000,-1.000000,-1.000000
25,2,946.006470,166.987274,45.945957,103.727928,1.000000,-1.000000,-1.000000,-1.000000
26,2,970.127502,163.987732,51.214752,115.912621,1.000000,-1.000000,-1.000000,-1.000000
27,2,1003.483643,158.119080,56.464825,127.653145,1.000000,-1.000000,-1.000000,-1.000000
28,2,1044.625000,153.372101,59.282421,133.986465,1.000000,-1.000000,-1.000000,-1.000000
29,2,1092.425293,147.206146,67.182137,152.243561,1.000000,-1.000000,-1.000000,-1.000000
30,2,1152.919189,145.507935,78.640427,178.333038,1.000000,-1.000000,-1.000000,-1.000000
12,1,710.000000,148.000000,30.821000,69.941000,0.123260,-1.000000,-1.000000,-1.000000
13,1,713.313538,147.183920,32.450253,73.561198,0.298608,-1.000000,-1.000000,-1.000000
14,1,716.627075,146.367841,34.079506,77.181397,0.473956,-1.000000,-1.000000,-1.000000
15,1,719.940613,145.551761,35.708760,80.801595,0.649304,-1.000000,-1.000000,-1.000000
16,1,723.254150,144.735681,37.338013,84.421794,0.824652,-1.000000,-1.000000,-1.000000
17,1,726.567688,143.919601,38.967266,88.041992,1.000000,-1.000000,-1.000000,-1.000000
18,1,730.665344,143.416718,38.620018,87.053398,1.000000,-1.000000,-1.000000,-1.000000
19,1,734.419586,139.297775,40.632986,91.734234,1.000000,-1.000000,-1.000000,-1.000000
20,1,738.173828,135.178833,42.645954,96.415070,1.000000,-1.000000,-1.000000,-1.000000
21,1,743.266327,130.242760,44.911558,101.567505,1.000000,-1.000000,-1.000000,-1.000000
22,1,748.358826,125.306686,47.177162,106.719940,1.000000,-1.000000,-1.000000,-1.000000
23,1,749.457275,129.023468,47.886528,108.329620,1.000000,-1.000000,-1.000000,-1.000000
32,5,797.000000,162.000000,33.906000,76.940000,0.122060,-1.000000,-1.000000,-1.000000
33,5,799.849243,161.903336,33.607330,75.842133,1.000000,-1.000000,-1.000000,-1.000000
34,5,808.209229,161.175598,32.511459,73.336746,1.000000,-1.000000,-1.000000,-1.000000
35,5,817.566772,166.011337,31.607883,71.277771,1.000000,-1.000000,-1.000000,-1.000000
36,5,826.924316,170.847076,30.704308,69.218796,1.000000,-1.000000,-1.000000,-1.000000
37,5,837.795959,173.480576,30.966742,69.814316,1.000000,-1.000000,-1.000000,-1.000000
38,5,848.667603,176.114075,31.229176,70.409836,1.000000,-1.000000,-1.000000,-1.000000
39,5,860.068115,157.357254,41.156887,93.058868,1.000000,-1.000000,-1.000000,-1.000000
40,5,878.317322,179.894257,34.724251,78.375916,1.000000,-1.000000,-1.000000,-1.000000
41,5,894.282959,179.087296,37.206337,83.790688,1.000000,-1.000000,-1.000000,-1.000000
42,5,910.993408,182.032593,39.036762,87.835869,1.000000,-1.000000,-1.000000,-1.000000
43,5,931.176147,184.453796,43.899723,98.815109,1.000000,-1.000000,-1.000000,-1.000000
44,5,944.367615,185.325188,39.951204,90.046028,1.000000,-1.000000,-1.000000,-1.000000
45,5,957.559082,186.196579,36.002686,81.276947,1.000000,-1.000000,-1.000000,-1.000000
46,5,984.258789,190.119827,36.752323,82.764465,1.000000,-1.000000,-1.000000,-1.000000
47,5,1012.031372,195.451447,45.983170,104.010574,1.000000,-1.000000,-1.000000,-1.000000
42,7,307.000000,176.000000,30.821000,69.941000,0.306250,-1.000000,-1.000000,-1.000000
43,7,293.757324,174.441132,33.084774,74.655579,1.000000,-1.000000,-1.000000,-1.000000
44,7,274.472900,177.585724,34.040440,76.824188,1.000000,-1.000000,-1.000000,-1.000000
45,7,252.484070,174.823105,37.918789,85.662781,1.000000,-1.000000,-1.000000,-1.000000
46,7,231.810608,176.930420,39.987114,90.356232,1.000000,-1.000000,-1.000000,-1.000000
47,7,210.947861,175.121307,42.952728,97.111221,1.000000,-1.000000,-1.000000,-1.000000
48,7,182.900208,171.861938,46.868729,106.020058,1.000000,-1.000000,-1.000000,-1.000000
49,7,157.085175,172.520218,46.490105,105.138451,1.000000,-1.000000,-1.000000,-1.000000
50,7,119.949738,174.572403,50.811790,114.774277,1.000000,-1.000000,-1.000000,-1.000000
51,7,84.741409,174.832611,52.982338,119.637688,1.000000,-1.000000,-1.000000,-1.000000
52,7,40.095592,178.900192,57.786102,130.503769,1.000000,-1.000000,-1.000000,-1.000000
50,8,397.000000,157.000000,30.821000,69.941000,0.137490,-1.000000,-1.000000,-1.000000
51,8,388.115967,160.008667,31.537178,71.125854,1.000000,-1.000000,-1.000000,-1.000000
52,8,377.673633,160.103394,32.849248,74.110472,1.000000,-1.000000,-1.000000,-1.000000
53,8,367.231299,160.198120,34.161317,77.095090,1.000000,-1.000000,-1.000000,-1.000000
54,8,356.788965,160.292847,35.473387,80.079707,1.000000,-1.000000,-1.000000,-1.000000
55,8,346.346631,160.387573,36.785457,83.064325,1.000000,-1.000000,-1.000000,-1.000000
56,8,335.904297,160.482300,38.097527,86.048943,1.000000,-1.000000,-1.000000,-1.000000
57,8,317.237297,159.642719,39.996077,90.368387,1.000000,-1.000000,-1.000000,-1.000000
58,8,298.570297,158.803139,41.894627,94.687832,1.000000,-1.000000,-1.000000,-1.000000
59,8,279.903297,157.963558,43.793177,99.007277,1.000000,-1.000000,-1.000000,-1.000000
60,8,261.236298,157.123978,45.691727,103.326721,1.000000,-1.000000,-1.000000,-1.000000
61,11,232.000000,179.000000,39.966000,90.691000,0.073532,-1.000000,-1.000000,-1.000000
62,11,205.548004,168.521271,46.317261,104.798813,1.000000,-1.000000,-1.000000,-1.000000
63,11,179.241882,164.304718,49.876434,112.875595,1.000000,-1.000000,-1.000000,-1.000000
64,11,146.855774,166.190765,54.540176,123.484764,1.000000,-1.000000,-1.000000,-1.000000
65,11,115.119247,165.833984,57.751930,130.772797,1.000000,-1.000000,-1.000000,-1.000000
66,11,65.816742,162.399673,63.096882,142.938965,1.000000,-1.000000,-1.000000,-1.000000
67,11,22.355871,162.502502,65.309296,147.959381,1.000000,-1.000000,-1.000000,-1.000000
57,9,757.000000,162.000000,30.821000,69.941000,0.143510,-1.000000,-1.000000,-1.000000
58,9,757.647461,159.360657,31.568808,71.197624,1.000000,-1.000000,-1.000000,-1.000000
59,9,761.721232,162.592183,32.029387,72.237083,1.000000,-1.000000,-1.000000,-1.000000
60,9,765.795003,165.823710,32.489967,73.276543,1.000000,-1.000000,-1.000000,-1.000000
61,9,769.868774,169.055237,32.950546,74.316002,1.000000,-1.000000,-1.000000,-1.000000
62,9,779.139587,168.262604,33.808418,76.279892,1.000000,-1.000000,-1.000000,-1.000000
63,9,785.720459,167.683075,34.728485,78.159523,1.000000,-1.000000,-1.000000,-1.000000
64,9,790.993896,164.873581,35.544266,79.903099,1.000000,-1.000000,-1.000000,-1.000000
65,9,797.240356,169.242798,37.806808,85.389236,1.000000,-1.000000,-1.000000,-1.000000
66,9,804.275818,169.665405,38.392300,86.515663,1.000000,-1.000000,-1.000000,-1.000000
67,9,812.126221,160.769196,42.941326,96.724785,1.000000,-1.000000,-1.000000,-1.000000
68,9,817.005615,155.939911,47.016987,106.356483,1.000000,-1.000000,-1.000000,-1.000000
69,9,822.200195,158.786682,49.427971,111.827431,1.000000,-1.000000,-1.000000,-1.000000
70,9,837.946696,158.500376,52.463074,118.733556,1.000000,-1.000000,-1.000000,-1.000000
71,9,853.693197,158.214071,55.498177,125.639681,1.000000,-1.000000,-1.000000,-1.000000
72,9,869.439697,157.927765,58.533279,132.545807,1.000000,-1.000000,-1.000000,-1.000000
73,9,901.113647,158.465729,59.503304,134.746964,1.000000,-1.000000,-1.000000,-1.000000
74,9,928.214478,156.893738,63.127213,142.841431,1.000000,-1.000000,-1.000000,-1.000000
75,9,953.263428,151.671844,71.887749,162.669083,1.000000,-1.000000,-1.000000,-1.000000
76,9,994.890503,149.869263,75.398407,170.927612,1.000000,-1.000000,-1.000000,-1.000000
77,9,1037.112061,145.332138,81.900764,185.601303,1.000000,-1.000000,-1.000000,-1.000000
78,9,1083.643311,146.748886,92.619217,209.919800,1.000000,-1.000000,-1.000000,-1.000000
79,9,1140.119141,139.072693,100.807770,228.718750,1.000000,-1.000000,-1.000000,-1.000000
61,10,849.000000,166.000000,28.330000,64.287000,0.418880,-1.000000,-1.000000,-1.000000
62,10,855.961243,165.637360,29.306786,66.047508,1.000000,-1.000000,-1.000000,-1.000000
63,10,861.419159,165.560501,30.417906,68.577427,1.000000,-1.000000,-1.000000,-1.000000
64,10,866.877075,165.483643,31.529026,71.107346,1.000000,-1.000000,-1.000000,-1.000000
65,10,874.756104,163.730881,33.827656,76.097244,1.000000,-1.000000,-1.000000,-1.000000
66,10,889.029907,170.355042,31.578346,71.202179,1.000000,-1.000000,-1.000000,-1.000000
67,10,899.697388,164.244644,33.940105,76.596512,1.000000,-1.000000,-1.000000,-1.000000
68,10,910.595825,160.511292,36.585148,82.617050,1.000000,-1.000000,-1.000000,-1.000000
69,10,921.691895,161.939438,39.173958,88.283150,1.000000,-1.000000,-1.000000,-1.000000
70,10,936.615479,161.979858,40.477455,91.468918,1.000000,-1.000000,-1.000000,-1.000000
71,10,950.892212,168.421219,41.464512,93.512543,1.000000,-1.000000,-1.000000,-1.000000
72,10,965.839111,165.751434,44.648170,100.630280,1.000000,-1.000000,-1.000000,-1.000000
73,10,984.892212,161.511230,50.062084,112.884613,1.000000,-1.000000,-1.000000,-1.000000
74,10,1002.611694,161.296570,52.433342,118.677956,1.000000,-1.000000,-1.000000,-1.000000
75,10,1023.352356,155.342987,56.227333,127.127151,1.000000,-1.000000,-1.000000,-1.000000
76,10,1049.873291,158.583099,58.583717,132.411163,1.000000,-1.000000,-1.000000,-1.000000
68,14,891.000000,157.000000,33.906000,76.940000,0.146160,-1.000000,-1.000000,-1.000000
69,14,901.030701,160.140388,34.668836,78.460597,0.573080,-1.000000,-1.000000,-1.000000
70,14,911.061401,163.280777,35.431671,79.981194,1.000000,-1.000000,-1.000000,-1.000000
71,14,926.133545,171.920685,35.020035,79.047104,1.000000,-1.000000,-1.000000,-1.000000
72,14,940.070923,170.877960,36.874214,83.273003,1.000000,-1.000000,-1.000000,-1.000000
73,14,954.977112,159.588165,43.813927,99.088173,1.000000,-1.000000,-1.000000,-1.000000
63,12,727.000000,162.000000,28.330000,64.287000,0.338450,-1.000000,-1.000000,-1.000000
64,12,728.484009,161.368347,30.309464,68.323486,1.000000,-1.000000,-1.000000,-1.000000
65,12,730.714844,159.322762,30.906995,69.687622,1.000000,-1.000000,-1.000000,-1.000000
66,12,732.945679,157.277176,31.504526,71.051758,1.000000,-1.000000,-1.000000,-1.000000
67,12,734.670410,155.957153,31.910458,71.752365,1.000000,-1.000000,-1.000000,-1.000000
68,12,737.273499,155.963112,33.009066,74.364563,1.000000,-1.000000,-1.000000,-1.000000
69,12,739.876587,155.969070,34.107674,76.976761,1.000000,-1.000000,-1.000000,-1.000000
70,12,742.360840,153.079346,37.569595,84.621635,1.000000,-1.000000,-1.000000,-1.000000
71,12,746.512878,159.378174,37.027054,83.318405,1.000000,-1.000000,-1.000000,-1.000000
72,12,752.199890,162.114273,36.853138,82.855690,1.000000,-1.000000,-1.000000,-1.000000
73,12,758.566895,157.469818,36.224403,81.780075,1.000000,-1.000000,-1.000000,-1.000000
74,12,761.304688,158.579666,37.374210,84.188293,1.000000,-1.000000,-1.000000,-1.000000
75,12,766.580994,154.810150,41.820187,94.174561,1.000000,-1.000000,-1.000000,-1.000000
76,12,775.601929,156.659851,40.306561,90.720917,1.000000,-1.000000,-1.000000,-1.000000
77,12,779.571289,155.760864,46.319550,104.773880,1.000000,-1.000000,-1.000000,-1.000000
78,12,791.392334,153.736786,50.540817,114.171478,1.000000,-1.000000,-1.000000,-1.000000
79,12,800.458008,157.001068,52.383884,118.288994,1.000000,-1.000000,-1.000000,-1.000000
80,12,811.363403,157.014313,55.639225,125.653580,1.000000,-1.000000,-1.000000,-1.000000
81,12,823.334229,151.065063,63.093395,142.575592,1.000000,-1.000000,-1.000000,-1.000000
82,12,841.771667,154.267578,66.418747,150.177002,1.000000,-1.000000,-1.000000,-1.000000
83,12,862.772217,154.330460,69.834511,158.262360,1.000000,-1.000000,-1.000000,-1.000000
84,12,886.928955,152.441193,78.669739,178.213577,1.000000,-1.000000,-1.000000,-1.000000
85,12,918.366333,147.739365,89.279678,202.296371,1.000000,-1.000000,-1.000000,-1.000000
86,12,955.225708,146.193604,93.139381,211.118179,1.000000,-1.000000,-1.000000,-1.000000
87,12,1014.986633,144.126114,99.793053,226.416077,1.000000,-1.000000,-1.000000,-1.000000
69,16,391.000000,162.000000,28.330000,64.287000,0.076607,-1.000000,-1.000000,-1.000000
70,16,381.242294,164.676216,29.088241,65.779601,0.538304,-1.000000,-1.000000,-1.000000
71,16,371.484589,167.352432,29.846481,67.272202,1.000000,-1.000000,-1.000000,-1.000000
72,16,357.251465,172.201843,30.835197,69.515816,1.000000,-1.000000,-1.000000,-1.000000
73,16,343.612878,171.254065,32.004887,72.177090,1.000000,-1.000000,-1.000000,-1.000000
74,16,329.974292,170.306287,33.174577,74.838365,1.000000,-1.000000,-1.000000,-1.000000
75,16,316.335706,169.358508,34.344267,77.499640,1.000000,-1.000000,-1.000000,-1.000000
76,16,302.697119,168.410730,35.513957,80.160915,1.000000,-1.000000,-1.000000,-1.000000
77,16,289.058533,167.462952,36.683647,82.822189,1.000000,-1.000000,-1.000000,-1.000000
78,16,271.199371,169.566925,37.910194,85.623848,1.000000,-1.000000,-1.000000,-1.000000
79,16,253.517792,175.373169,38.233532,86.357567,1.000000,-1.000000,-1.000000,-1.000000
80,16,237.128448,179.913269,39.058929,88.230560,1.000000,-1.000000,-1.000000,-1.000000
82,23,814.000000,210.000000,28.330000,64.287000,0.808920,-1.000000,-1.000000,-1.000000
83,23,825.069641,209.045242,30.995075,69.895676,1.000000,-1.000000,-1.000000,-1.000000
84,23,836.658020,210.425674,33.652008,75.942757,1.000000,-1.000000,-1.000000,-1.000000
85,23,861.415405,223.818970,31.836058,71.804077,1.000000,-1.000000,-1.000000,-1.000000
86,23,883.468262,229.033432,35.904663,81.072891,1.000000,-1.000000,-1.000000,-1.000000
87,23,906.971802,235.025574,38.482250,86.921959,1.000000,-1.000000,-1.000000,-1.000000
88,23,941.880249,238.484039,44.590733,100.580597,1.000000,-1.000000,-1.000000,-1.000000
89,23,991.772217,248.695923,49.391861,111.415054,1.000000,-1.000000,-1.000000,-1.000000
90,23,1053.216309,263.251465,49.952618,112.682678,1.000000,-1.000000,-1.000000,-1.000000
70,17,296.000000,162.000000,33.906000,76.940000,0.219400,-1.000000,-1.000000,-1.000000
71,17,280.989136,165.705841,34.118004,77.000198,1.000000,-1.000000,-1.000000,-1.000000
72,17,269.261353,166.737808,34.678154,78.271301,1.000000,-1.000000,-1.000000,-1.000000
73,17,254.620651,164.841003,36.954918,83.456131,1.000000,-1.000000,-1.000000,-1.000000
74,17,241.272339,164.654984,37.543564,84.791885,1.000000,-1.000000,-1.000000,-1.000000
75,17,224.557281,165.064651,37.701843,85.151062,1.000000,-1.000000,-1.000000,-1.000000
76,17,207.869324,169.435593,36.940201,83.422729,1.000000,-1.000000,-1.000000,-1.000000
77,17,187.802017,164.310059,41.065941,92.829605,1.000000,-1.000000,-1.000000,-1.000000
78,17,166.804413,166.064545,43.300919,97.901360,1.000000,-1.000000,-1.000000,-1.000000
79,17,142.918732,167.507248,45.976353,103.998943,1.000000,-1.000000,-1.000000,-1.000000
80,17,119.033051,168.949951,48.651787,110.096527,1.000000,-1.000000,-1.000000,-1.000000
81,17,93.555046,173.350006,49.444672,111.865334,1.000000,-1.000000,-1.000000,-1.000000
82,17,68.094849,170.342186,51.973049,117.618183,1.000000,-1.000000,-1.000000,-1.000000
83,17,42.634651,167.334366,54.501427,123.371033,1.000000,-1.000000,-1.000000,-1.000000
84,17,10.532505,168.614853,53.982590,122.053886,1.000000,-1.000000,-1.000000,-1.000000
87,27,374.000000,167.000000,33.906000,76.940000,0.178600,-1.000000,-1.000000,-1.000000
88,27,354.953491,165.779587,35.235191,79.535332,1.000000,-1.000000,-1.000000,-1.000000
89,27,333.793213,163.519051,37.968359,85.756355,1.000000,-1.000000,-1.000000,-1.000000
90,27,312.632935,161.258514,40.701527,91.977379,1.000000,-1.000000,-1.000000,-1.000000
91,27,285.697418,162.074471,43.608789,98.587353,1.000000,-1.000000,-1.000000,-1.000000
92,27,258.761902,162.890427,46.516052,105.197327,1.000000,-1.000000,-1.000000,-1.000000
83,24,422.000000,166.000000,28.330000,64.287000,0.287530,-1.000000,-1.000000,-1.000000
